,time_start,time_end,model,launch_place,target,launched,destroyed,source,missed,year,month,attack_duration
1808,2023-11-21 20:00:00,2023-11-22 03:00:00,X-22,south-east,Zaporizhzhia oblast,1.0,0.0,kpszsu/posts/pfbid0QrjTAWi9w8Z1NniZaTwMKK3xPK15vVJYEJ7zEHfLQTxFgANG1pGjPyFUmFeHi9QZl,1.0,2023,11,0 days 07:00:00
1809,2023-11-21 20:00:00,2023-11-22 03:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,14.0,14.0,kpszsu/posts/pfbid0QrjTAWi9w8Z1NniZaTwMKK3xPK15vVJYEJ7zEHfLQTxFgANG1pGjPyFUmFeHi9QZl,0.0,2023,11,0 days 07:00:00
1810,2023-11-22 00:00:00,2023-11-22 00:00:00,Shahed-136/131,south-east,Dnipropetrovsk oblast and Zaporizhzhia oblast,2.0,2.0,pvkshid/posts/pfbid0QDiDGH8ku3QE4o3rCSEb5sbyxYm5Yw9gVPG91uQ9BeF4TyuGtJwJENZEkj9GevFtl,0.0,2023,11,0 days 00:00:00
1811,2023-11-21 00:00:00,2023-11-21 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,10.0,9.0,kpszsu/posts/pfbid014eHnvqzSyJZtwwa4j3wMixLyE2NiGqvv6RYtPqQuZ9jh1GFfPeoDqgqYNrRHZN8l,1.0,2023,11,0 days 08:00:00
1812,2023-11-21 00:00:00,2023-11-21 08:00:00,Iskander-K,"Dzhankoi, Crimea","Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0,kpszsu/posts/pfbid014eHnvqzSyJZtwwa4j3wMixLyE2NiGqvv6RYtPqQuZ9jh1GFfPeoDqgqYNrRHZN8l,0.0,2023,11,0 days 08:00:00
1813,2023-11-21 00:00:00,2023-11-21 08:00:00,C-400,Donetsk oblast,Donetsk oblast,4.0,0.0,kpszsu/posts/pfbid014eHnvqzSyJZtwwa4j3wMixLyE2NiGqvv6RYtPqQuZ9jh1GFfPeoDqgqYNrRHZN8l,4.0,2023,11,0 days 08:00:00
1814,2023-11-21 00:00:00,2023-11-21 00:00:00,Mohajer-6,,Odesa oblast,1.0,1.0,PvKPivden/posts/pfbid0sdvFQrYuD21KJJ4sJpfEXnszEi7QwF3umAnvfyDuAMscKj9xHcfsGfqHiqEtbvucl,0.0,2023,11,0 days 00:00:00
1815,2023-11-19 00:00:00,2023-11-19 08:00:00,Shahed-136/131,Kursk oblast,Kyiv oblast and Poltava oblast and Cherkasy oblast,20.0,15.0,kpszsu/posts/pfbid02CH5zGALignMaufxX2J54hBmM5TzCAGhHDvpwPS931fbpd32YkG1dv7p5Sh2nV38l,5.0,2023,11,0 days 08:00:00
1816,2023-11-17 20:00:00,2023-11-18 04:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,38.0,29.0,kpszsu/posts/pfbid0r9kNu4wv1WZ38Xt1rqm7BkrJhPhJkgoFaquvh9GTSdCQhaUxFzbbuVGUHHJse3WDl,9.0,2023,11,0 days 08:00:00
1817,2023-11-17 00:00:00,2023-11-17 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,10.0,9.0,kpszsu/posts/pfbid0r9kNu4wv1WZ38Xt1rqm7BkrJhPhJkgoFaquvh9GTSdCQhaUxFzbbuVGUHHJse3WDl,1.0,2023,11,0 days 08:00:00
1818,2023-11-16 00:00:00,2023-11-16 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,18.0,16.0,kpszsu/posts/pfbid0r9kNu4wv1WZ38Xt1rqm7BkrJhPhJkgoFaquvh9GTSdCQhaUxFzbbuVGUHHJse3WDl,2.0,2023,11,0 days 08:00:00
1819,2023-11-15 00:00:00,2023-11-15 00:00:00,X-59,,Poltava oblast,1.0,1.0,kpszsu/posts/pfbid0r9kNu4wv1WZ38Xt1rqm7BkrJhPhJkgoFaquvh9GTSdCQhaUxFzbbuVGUHHJse3WDl,0.0,2023,11,0 days 00:00:00
1820,2023-11-14 00:00:00,2023-11-14 08:00:00,X-35,Zaporizhzhia oblast,Ukraine,1.0,0.0,kpszsu/posts/pfbid0i5g1KxsfLZZbqFS1ravnbR3rcwVRN1eBU8z1nfHhqMhrZVYRwQdjSek6KYkA8SbRl,1.0,2023,11,0 days 08:00:00
1821,2023-11-14 00:00:00,2023-11-14 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,9.0,7.0,kpszsu/posts/pfbid0i5g1KxsfLZZbqFS1ravnbR3rcwVRN1eBU8z1nfHhqMhrZVYRwQdjSek6KYkA8SbRl,2.0,2023,11,0 days 08:00:00
1822,2023-11-14 00:00:00,2023-11-14 08:00:00,Iskander-M,"Dzhankoi, Crimea",Ukraine,1.0,0.0,kpszsu/posts/pfbid0i5g1KxsfLZZbqFS1ravnbR3rcwVRN1eBU8z1nfHhqMhrZVYRwQdjSek6KYkA8SbRl,1.0,2023,11,0 days 08:00:00
1823,2023-11-13 00:00:00,2023-11-13 00:00:00,Orlan-10,,Odesa oblast and Mykolaiv oblast,2.0,2.0,kpszsu/posts/pfbid02wJamU3qd2tyVmhzhA2ZN9x6Pi3MCmS2n9Xwy5GdtcMi8bKPNmGsFdq7rwfCET94l,0.0,2023,11,0 days 00:00:00
1824,2023-11-13 00:00:00,2023-11-13 00:00:00,Merlin-VR,,Odesa oblast and Mykolaiv oblast,3.0,3.0,kpszsu/posts/pfbid02wJamU3qd2tyVmhzhA2ZN9x6Pi3MCmS2n9Xwy5GdtcMi8bKPNmGsFdq7rwfCET94l,0.0,2023,11,0 days 00:00:00
1825,2023-11-12 00:00:00,2023-11-12 08:00:00,X-59,,Mykolaiv oblast,2.0,1.0,PvKPivden/posts/pfbid02SRonJFwirGZUtX6ZYsiDeXsXWWniQyKZXCiDdd8pyzwP7NYK1fqrMArV9GVBymDpl,1.0,2023,11,0 days 08:00:00
1826,2023-11-12 00:00:00,2023-11-12 08:00:00,Iskander-M,,Mykolaiv oblast,1.0,0.0,PvKPivden/posts/pfbid02SRonJFwirGZUtX6ZYsiDeXsXWWniQyKZXCiDdd8pyzwP7NYK1fqrMArV9GVBymDpl,1.0,2023,11,0 days 08:00:00
1827,2023-11-11 00:00:00,2023-11-11 09:00:00,Iskander-M,,Kyiv,1.0,1.0,kpszsu/posts/pfbid028VoKrFbwz9MoRUQMt6hzadGqzeWANqHz1qHEqMuwCSc1U2FoMNVoLLFUUdkJ1WaPl,0.0,2023,11,0 days 09:00:00
1828,2023-11-10 19:00:00,2023-11-11 03:00:00,X-31,Black Sea,Ukraine,1.0,0.0,kpszsu/posts/pfbid0aBeJfoKNZJqxMmywjwLfMKRA8DTr91D5tpaZeFVLUkr4JkVLuZr48ZBvQZ6TSaYTl,1.0,2023,11,0 days 08:00:00
1829,2023-11-10 19:00:00,2023-11-11 03:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ukraine,31.0,19.0,kpszsu/posts/pfbid0aBeJfoKNZJqxMmywjwLfMKRA8DTr91D5tpaZeFVLUkr4JkVLuZr48ZBvQZ6TSaYTl,12.0,2023,11,0 days 08:00:00
1830,2023-11-10 19:00:00,2023-11-11 03:00:00,P-800 Oniks,Crimea,Ukraine,1.0,0.0,kpszsu/posts/pfbid0aBeJfoKNZJqxMmywjwLfMKRA8DTr91D5tpaZeFVLUkr4JkVLuZr48ZBvQZ6TSaYTl,1.0,2023,11,0 days 08:00:00
1831,2023-11-10 19:00:00,2023-11-11 03:00:00,C-300,Belgorod oblast,Ukraine,1.0,0.0,kpszsu/posts/pfbid0aBeJfoKNZJqxMmywjwLfMKRA8DTr91D5tpaZeFVLUkr4JkVLuZr48ZBvQZ6TSaYTl,1.0,2023,11,0 days 08:00:00
1832,2023-11-10 13:00:00,2023-11-10 13:00:00,Merlin-VR,,east,1.0,1.0,pvkshid/posts/pfbid02tezcWkNJRyEET9rGdvz6jauNmG8NrPaUKKDoE7yuWsG7DpyGxBeTf2kGvhYrHdhsl,0.0,2023,11,0 days 00:00:00
1833,2023-11-10 00:00:00,2023-11-10 08:00:00,X-59,Kherson oblast,"Dnipropetrovsk oblast, Dnipro Raion",1.0,0.0,kpszsu/posts/pfbid02c2LhL7WpTisDm5roR36BZzs1w1KiAw4Y3c4TfNqKH3hT7SiBg59WGADVtU4zVvoKl,1.0,2023,11,0 days 08:00:00
1834,2023-11-10 00:00:00,2023-11-10 08:00:00,X-31,Kherson oblast,Ukraine,1.0,1.0,kpszsu/posts/pfbid02c2LhL7WpTisDm5roR36BZzs1w1KiAw4Y3c4TfNqKH3hT7SiBg59WGADVtU4zVvoKl,0.0,2023,11,0 days 08:00:00
1835,2023-11-10 00:00:00,2023-11-10 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,6.0,5.0,kpszsu/posts/pfbid02c2LhL7WpTisDm5roR36BZzs1w1KiAw4Y3c4TfNqKH3hT7SiBg59WGADVtU4zVvoKl,1.0,2023,11,0 days 08:00:00
1836,2023-11-09 00:00:00,2023-11-09 02:30:00,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0,pvkshid/posts/pfbid0NASjfnteeTLdFC1jPAHwRTdu4c8L9sgmaju28fd2XpG3A47j9NkLTgnfZJq2GLmel,0.0,2023,11,0 days 02:30:00
1837,2023-11-06 22:00:00,2023-11-06 22:00:00,Shahed-136/131,,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0,pvkshid/posts/pfbid0NASjfnteeTLdFC1jPAHwRTdu4c8L9sgmaju28fd2XpG3A47j9NkLTgnfZJq2GLmel,0.0,2023,11,0 days 00:00:00
1838,2023-11-06 00:00:00,2023-11-06 08:00:00,Orlan-10,,"Dnipropetrovsk oblast, Pavlohrad Raion",1.0,0.0,pvkshid/posts/pfbid02jyXsB3CfcP1Zxxp6Q5SemnASathavDbYkHM7n3wPusWV66BAkA8qrpQnEYJBEHTWl,1.0,2023,11,0 days 08:00:00
1839,2023-11-05 20:00:00,2023-11-05 23:59:00,X-59,Kherson oblast,Mykolaiv oblast,1.0,1.0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l,0.0,2023,11,0 days 03:59:00
1840,2023-11-05 20:00:00,2023-11-05 23:59:00,X-31,Kherson oblast,Ukraine,1.0,0.0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l,1.0,2023,11,0 days 03:59:00
1841,2023-11-05 20:00:00,2023-11-05 23:59:00,Shahed-136/131,"Chauda, Crimea",Ukraine,22.0,15.0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l,7.0,2023,11,0 days 03:59:00
1842,2023-11-05 20:00:00,2023-11-05 23:59:00,P-800 Oniks,Crimea,Ukraine,1.0,0.0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l,1.0,2023,11,0 days 03:59:00
1843,2023-11-05 20:00:00,2023-11-05 23:59:00,Iskander-M,Crimea,Ukraine,1.0,0.0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l,1.0,2023,11,0 days 03:59:00
1844,2023-11-05 16:00:00,2023-11-05 16:00:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0,pvkshid/posts/pfbid02zSGR7XZoVCitF7pRC8R5hFDwP32f7wBvqp2R92B4Z6h27kKnvf4CHuj2QfWxCnkil,0.0,2023,11,0 days 00:00:00
1845,2023-11-04 17:00:00,2023-11-04 19:00:00,Iskander-K,,Dnipropetrovsk oblast and Poltava oblast,3.0,3.0,kpszsu/posts/pfbid0AqYXo3Exz6mud6hyJmn2e6LUkHtPAnu62L97KHhPdhp3xNt3RT7WN2cyiXSXzbUfl,0.0,2023,11,0 days 02:00:00
1846,2023-11-04 00:00:00,2023-11-04 08:00:00,Shahed-136/131,Kursk oblast,Sumy oblast,2.0,2.0,kpszsu/posts/pfbid0E3Jywn3c9FsLf4uiSYusV46VfJXyJ6shmS46ifMjiaM2AZouJaVUwZBDm36EtL8dl,0.0,2023,11,0 days 08:00:00
1847,2023-11-03 00:00:00,2023-11-03 09:00:00,Lancet,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0,pvkshid/posts/pfbid0UT6SF67XSL7q7dDL86yz4sr6LT2CpayXDHSjUTEs3SUuoKrvP6TuBBVjpSxXSHbXl,0.0,2023,11,0 days 09:00:00
1848,2023-11-03 00:00:00,2023-11-03 08:00:00,X-59,Kherson oblast,Ukraine,1.0,1.0,kpszsu/posts/pfbid0qh6R6cvCDETTz9J5KpdbXsWr1i2gBLAmugQ3mkftTcpWya38PxbY1G2D1PDhSM1dl,0.0,2023,11,0 days 08:00:00
1849,2023-11-03 00:00:00,2023-11-03 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,40.0,24.0,kpszsu/posts/pfbid0qh6R6cvCDETTz9J5KpdbXsWr1i2gBLAmugQ3mkftTcpWya38PxbY1G2D1PDhSM1dl,16.0,2023,11,0 days 08:00:00
1850,2023-11-02 00:00:00,2023-11-02 08:00:00,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0,pvkshid/posts/pfbid032YFcfgWb85hWMt4rF3EdeqNNTPqJ9f4mjo8oRYrq8oVS1ahpSaWTXKg8ACnXDmhl,0.0,2023,11,0 days 08:00:00
1851,2023-11-02 00:00:00,2023-11-02 00:00:00,Lancet,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02Gcvi3jrUtyJUDkBiqFnYdfjiUWMdA1tNw1iPMBeCK72Kqn38eSbW7uT8PLXyuknjl,0.0,2023,11,0 days 00:00:00
1852,2023-11-01 12:00:00,2023-11-01 12:00:00,Orlan-10,,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0,pvkshid/posts/pfbid0uxfy3bd59UZ7RFB6oSGksguFz9uhB1ACGVY2cw2Aeo1XeyjaRqqf6CdsCNVaFD99l,0.0,2023,11,0 days 00:00:00
1853,2023-11-01 00:00:00,2023-11-01 08:00:00,X-59,Kursk oblast,Ukraine,1.0,1.0,kpszsu/posts/pfbid02ArXMbTwGiGJRaeef8bb52Prnkk71wDGgKDN5FnCXvtr4gbPedXfGtKM7vo5VAhBdl,0.0,2023,11,0 days 08:00:00
1854,2023-11-01 00:00:00,2023-11-01 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,20.0,18.0,kpszsu/posts/pfbid02ArXMbTwGiGJRaeef8bb52Prnkk71wDGgKDN5FnCXvtr4gbPedXfGtKM7vo5VAhBdl,2.0,2023,11,0 days 08:00:00
1855,2023-11-01 00:00:00,2023-11-01 00:00:00,X-59,Black Sea,Odesa oblast,2.0,2.0,PvKPivden/posts/pfbid02QEnn1GERQNbX7mLQp6ei6zXSeN3Pn519FcyAH4DzNEXEpqMudTgbQNsAGmeTCBUNl,0.0,2023,11,0 days 00:00:00
1856,2023-10-31 12:00:00,2023-10-31 12:00:00,Supercam,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0,PvKPivden/posts/pfbid02z2nPmJpZ1gUrPLuVyVx5guYwFzzEnATsJXR3XqefRsqzkK3wMcEPdFds8ovfATaDl,0.0,2023,10,0 days 00:00:00
1857,2023-10-31 00:00:00,2023-10-31 08:00:00,Shahed-136/131,,Mykolaiv oblast,1.0,1.0,PvKPivden/posts/pfbid02ga5TajXLQ6osifBNi6hdpSJLR55qzgkmqKXvZqyYvfoudZg7UBuAR3ZsQJnnTtr1l,0.0,2023,10,0 days 08:00:00
1858,2023-10-31 00:00:00,2023-10-31 00:00:00,Lancet,,Kherson oblast,3.0,3.0,PvKPivden/posts/pfbid02z2nPmJpZ1gUrPLuVyVx5guYwFzzEnATsJXR3XqefRsqzkK3wMcEPdFds8ovfATaDl,0.0,2023,10,0 days 00:00:00
1859,2023-10-30 00:00:00,2023-10-30 00:00:00,Lancet,,Kherson oblast,2.0,2.0,PvKPivden/posts/pfbid02ga5TajXLQ6osifBNi6hdpSJLR55qzgkmqKXvZqyYvfoudZg7UBuAR3ZsQJnnTtr1l,0.0,2023,10,0 days 00:00:00
1860,2023-10-29 00:00:00,2023-10-29 08:00:00,X-59,Belgorod oblast,"Poltava oblast, Myrhorod Raion",1.0,0.0,kpszsu/posts/pfbid0jw1y41huTFYCMiHZtgS98DtDkqz3u34tVvakELrwPwXP6rm1XiBDzYFovGqbEEkLl,1.0,2023,10,0 days 08:00:00
1861,2023-10-29 00:00:00,2023-10-29 08:00:00,X-59,Zaporizhzhia oblast,"Dnipropetrovsk oblast, Dnipro Raion",2.0,2.0,kpszsu/posts/pfbid0prbtXDyeysX8KKfLWcmJUFPEuPEfRF2arhS61WsmPf3zxQrW4j7SKUUtj8MYCSLJl,0.0,2023,10,0 days 08:00:00
1862,2023-10-29 00:00:00,2023-10-29 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Mykolaiv oblast and Zaporizhzhia oblast and Khmelnytskyi oblast,5.0,5.0,kpszsu/posts/pfbid0jw1y41huTFYCMiHZtgS98DtDkqz3u34tVvakELrwPwXP6rm1XiBDzYFovGqbEEkLl,0.0,2023,10,0 days 08:00:00
1863,2023-10-29 00:00:00,2023-10-29 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,12.0,12.0,kpszsu/posts/pfbid0prbtXDyeysX8KKfLWcmJUFPEuPEfRF2arhS61WsmPf3zxQrW4j7SKUUtj8MYCSLJl,0.0,2023,10,0 days 08:00:00
1864,2023-10-29 00:00:00,2023-10-29 00:00:00,Merlin-VR,,Kherson oblast,1.0,1.0,PvKPivden/posts/pfbid02SWPPymmYZwGCqDpgffHaW9KEyXv3CEtxshdp87gb5XwQMccndna9SZo7CxLRQLGol,0.0,2023,10,0 days 00:00:00
1865,2023-10-29 00:00:00,2023-10-29 00:00:00,Lancet,,Kherson oblast,3.0,3.0,PvKPivden/posts/pfbid02SWPPymmYZwGCqDpgffHaW9KEyXv3CEtxshdp87gb5XwQMccndna9SZo7CxLRQLGol,0.0,2023,10,0 days 00:00:00
1866,2023-10-28 00:00:00,2023-10-28 01:00:00,Iskander-K,"Dzhankoi, Crimea","Dnipropetrovsk oblast, Dnipro Raion and Dnipropetrovsk oblast, Kryvyi Rih Raion",4.0,3.0,kpszsu/posts/pfbid02TM6NQTTj6w7VyFe2f7e5D5Vs6JQ663d3VqQW72xCNp8W9k9nfjBun3bHVaRS42XQl,1.0,2023,10,0 days 01:00:00
1867,2023-10-27 00:00:00,2023-10-27 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Mykolaiv oblast and Kherson oblast,6.0,5.0,kpszsu/posts/pfbid02QtMYD6k63SniTFwy1LREEp4km3Ft7761dLbokpbBfDYbJzE4tLakb6a7JzfAh4Btl,1.0,2023,10,0 days 08:00:00
1868,2023-10-27 00:00:00,2023-10-27 08:00:00,Iskander-M,Voronezh oblast,Kharkiv oblast,1.0,0.0,kpszsu/posts/pfbid02QtMYD6k63SniTFwy1LREEp4km3Ft7761dLbokpbBfDYbJzE4tLakb6a7JzfAh4Btl,1.0,2023,10,0 days 08:00:00
1869,2023-10-27 00:00:00,2023-10-27 00:00:00,X-59,,Mykolaiv oblast,3.0,3.0,PvKPivden/posts/pfbid0fXuJpaeNnMqCivxqHf96eqw8F4m1Q7KXazgw4pbkJXPBf2L9Ci5V4qxvhm6qnnCGl,0.0,2023,10,0 days 00:00:00
1870,2023-10-27 00:00:00,2023-10-27 00:00:00,Lancet,,Kherson oblast,2.0,2.0,PvKPivden/posts/pfbid0fXuJpaeNnMqCivxqHf96eqw8F4m1Q7KXazgw4pbkJXPBf2L9Ci5V4qxvhm6qnnCGl,0.0,2023,10,0 days 00:00:00
1871,2023-10-25 00:00:00,2023-10-25 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,11.0,11.0,kpszsu/posts/pfbid08bUAnNPyYUEEyQR3k5TvB19YhDLT2piHEM1jjXaGbX7MnSWXBcDEwMhGUyEiF7mal,0.0,2023,10,0 days 08:00:00
1872,2023-10-24 00:00:00,2023-10-24 09:00:00,X-59,,"Dnipropetrovsk oblast, Kamianske Raion",1.0,1.0,pvkshid/posts/pfbid027Guo6c9beMHGMSK9Yhvze5jRiPsBJPFQQAZzYHP7ZYX5hGeWhunjsvE9ehnUiFzxl,0.0,2023,10,0 days 09:00:00
1873,2023-10-24 00:00:00,2023-10-24 08:00:00,Shahed-136/131,"Chauda, Crimea",Mykolaiv oblast and Vinnytsia oblast and Khmelnytskyi oblast,6.0,6.0,kpszsu/posts/pfbid02pSgSjjg3WxuFazm5GDmXhGPoM86XsuG1sREYxVPkaesK646Whqj1qKD2PNppcMDZl,0.0,2023,10,0 days 08:00:00
1874,2023-10-23 00:00:00,2023-10-23 08:00:00,X-59,Zaporizhzhia oblast,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0,kpszsu/posts/pfbid02ot8t6aQJhpcN3q2Zv9FAyt2CCrr3NsvaZ2n6pQeLtPB1t9Gx6ZzowU5tNPRHEFsjl,0.0,2023,10,0 days 08:00:00
1875,2023-10-23 00:00:00,2023-10-23 08:00:00,Unknown UAV,north,north,1.0,1.0,kpszsu/posts/pfbid02ot8t6aQJhpcN3q2Zv9FAyt2CCrr3NsvaZ2n6pQeLtPB1t9Gx6ZzowU5tNPRHEFsjl,0.0,2023,10,0 days 08:00:00
1876,2023-10-23 00:00:00,2023-10-23 08:00:00,Shahed-136/131,"Chauda, Crimea",south and east and center,13.0,13.0,kpszsu/posts/pfbid02ot8t6aQJhpcN3q2Zv9FAyt2CCrr3NsvaZ2n6pQeLtPB1t9Gx6ZzowU5tNPRHEFsjl,0.0,2023,10,0 days 08:00:00
1877,2023-10-22 00:00:00,2023-10-22 08:00:00,X-59,Zaporizhzhia oblast,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll,0.0,2023,10,0 days 08:00:00
1878,2023-10-22 00:00:00,2023-10-22 08:00:00,Unknown UAV,north,north,2.0,0.0,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll,2.0,2023,10,0 days 08:00:00
1879,2023-10-22 00:00:00,2023-10-22 08:00:00,Shahed-136/131,"Chauda, Crimea",south,3.0,3.0,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll,0.0,2023,10,0 days 08:00:00
1880,2023-10-22 00:00:00,2023-10-22 08:00:00,C-300,Belgorod oblast and Donetsk oblast,east,8.0,0.0,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll,8.0,2023,10,0 days 08:00:00
1881,2023-10-21 00:00:00,2023-10-21 00:00:00,Lancet,,south,3.0,3.0,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll,0.0,2023,10,0 days 00:00:00
1882,2023-10-18 20:00:00,2023-10-19 05:00:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl,0.0,2023,10,0 days 09:00:00
1883,2023-10-18 20:00:00,2023-10-19 05:00:00,Unknown Missile,,Ukraine,1.0,0.0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl,1.0,2023,10,0 days 09:00:00
1884,2023-10-18 20:00:00,2023-10-19 05:00:00,Shahed-136/131,,Ukraine,9.0,3.0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl,6.0,2023,10,0 days 09:00:00
1885,2023-10-18 20:00:00,2023-10-19 05:00:00,Iskander-M,,Ukraine,5.0,0.0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl,5.0,2023,10,0 days 09:00:00
1886,2023-10-18 20:00:00,2023-10-19 05:00:00,C-300,,Ukraine,1.0,0.0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl,1.0,2023,10,0 days 09:00:00
1887,2023-10-18 00:00:00,2023-10-18 00:00:00,Lancet,,Kherson oblast,1.0,1.0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl,0.0,2023,10,0 days 00:00:00
1888,2023-10-17 00:00:00,2023-10-17 08:00:00,X-59,Kherson oblast,Mykolaiv oblast,1.0,1.0,kpszsu/posts/pfbid0nHrJkC9uGSymwvAUEpLjttqdMmQL1Jn3RzwUZ4xF5gKUQJkWUQcj9iSp411KCLnBl,0.0,2023,10,0 days 08:00:00
1889,2023-10-17 00:00:00,2023-10-17 08:00:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast,6.0,6.0,kpszsu/posts/pfbid0nHrJkC9uGSymwvAUEpLjttqdMmQL1Jn3RzwUZ4xF5gKUQJkWUQcj9iSp411KCLnBl,0.0,2023,10,0 days 08:00:00
1890,2023-10-17 00:00:00,2023-10-17 08:00:00,C-300,,east,2.0,0.0,kpszsu/posts/pfbid0nHrJkC9uGSymwvAUEpLjttqdMmQL1Jn3RzwUZ4xF5gKUQJkWUQcj9iSp411KCLnBl,2.0,2023,10,0 days 08:00:00
1891,2023-10-16 00:00:00,2023-10-16 08:00:00,X-59,,north and east,5.0,2.0,kpszsu/posts/pfbid0hD6LZC8BbgYKASoApK5xcFyjUrLB145wLNKcZMifxxTV82JE1PRJejkoR8yDWdrMl,3.0,2023,10,0 days 08:00:00
1892,2023-10-16 00:00:00,2023-10-16 08:00:00,Shahed-136/131,,Ukraine,12.0,11.0,kpszsu/posts/pfbid0hD6LZC8BbgYKASoApK5xcFyjUrLB145wLNKcZMifxxTV82JE1PRJejkoR8yDWdrMl,1.0,2023,10,0 days 08:00:00
1893,2023-10-16 00:00:00,2023-10-16 08:00:00,Iskander-M,,Ukraine,1.0,0.0,kpszsu/posts/pfbid0hD6LZC8BbgYKASoApK5xcFyjUrLB145wLNKcZMifxxTV82JE1PRJejkoR8yDWdrMl,1.0,2023,10,0 days 08:00:00
1894,2023-10-15 00:00:00,2023-10-15 08:00:00,Unknown UAV,,Dnipropetrovsk oblast,1.0,1.0,pvkshid/posts/pfbid02itizSggLT6V7mab4puTYsnXw2HZCft8BHdW511RZ7ZGZKHw1b1CQ9T3cSMQyka1yl,0.0,2023,10,0 days 08:00:00
1895,2023-10-12 00:00:00,2023-10-12 08:00:00,Shahed-136/131,"Chauda, Crimea and Belgorod oblast",Ukraine,33.0,28.0,kpszsu/posts/pfbid0AtbAttpjdi83V5JxQLfJAG82deptAnAuKwoTPmvh7EYELdez6335XKAXn1U8NCD4l,5.0,2023,10,0 days 08:00:00
